DATE,cons,demanddown,demandup,dfri,dindex,dintexport,dintimport,dmon,dsat,dsun,dthu,dtue,dwed,dweek,dweekend,intcon,mapr,maug,mdec,mfeb,mindex,mjan,mjul,mjun,mmar,mmay,mnov,moct,msep,price,supply,tempday,teodemand,week,weekend,wind,windc,windcn,wk,wknd
1/3/2005,317.5,0,1,0,1,0,1,1,0,0,0,0,0,0,1,-10.2,0,0,0,0,1,1,0,0,0,0,0,0,0,28.958,320,9.57,329.96,0,1,5.933333333,2.607838527,-3.985993631,1,0
1/4/2005,333.4,0,1,0,2,0,1,0,0,0,0,1,0,1,0,-11.3,0,0,0,0,1,1,0,0,0,0,0,0,0,28.331,315.4,10.38,346.56,1,0,7.5,2.184377086,0.558678147,1,0
1/5/2005,353.3,0,1,0,3,0,1,0,0,0,0,0,1,1,0,-12.1,0,0,0,0,1,1,0,0,0,0,0,0,0,29.807,312.2,6.71,358.77,1,0,6.366666667,-1.618928461,-5.485959775,1,0
1/6/2005,353.3,0,1,0,4,0,1,0,0,0,1,0,0,1,0,-6,0,0,0,0,1,1,0,0,0,0,0,0,0,29.807,313.4,9.15,343.91,1,0,6.333333333,1.629004349,-2.523103671,1,0
1/7/2005,305.9,0,1,1,5,0,1,0,0,0,0,0,0,0,1,-2.7,0,0,0,0,1,1,0,0,0,0,0,0,0,29.813,319,12.91,324.21,1,0,9.966666667,4.096747624,1.34885255,1,0
1/8/2005,316.4,0,1,0,6,0,1,0,1,0,0,0,0,0,1,-1.8,0,0,0,0,1,1,0,0,0,0,0,0,0,31.978,314.7,7.76,327.65,0,1,9.933333333,-3.29065425,1.444576385,0,1
1/9/2005,307.4,0,1,0,7,0,1,0,0,1,0,0,0,0,1,-0.7,0,0,0,0,1,1,0,0,0,0,0,0,0,29.845,317.2,9.74,322.91,0,1,6.833333333,1.91264367,-3.157206072,0,1
1/10/2005,306.4,0,1,0,1,0,1,1,0,0,0,0,0,1,0,-5.3,0,0,0,0,1,1,0,0,0,0,0,0,0,28.803,315.1,10.63,322.25,1,0,6.566666667,3.350072407,5.996519532,1,0
1/11/2005,321.1,0,1,0,2,0,1,0,0,0,0,1,0,1,0,-11.3,0,0,0,0,1,1,0,0,0,0,0,0,0,28.569,309.4,11.06,330.92,1,0,9.2,1.894877976,-3.218422241,1,0
1/12/2005,346.6,0,1,0,3,0,1,0,0,0,0,0,1,1,0,-14.1,0,0,0,0,1,1,0,0,0,0,0,0,0,28.253,320.1,7.97,354.43,1,0,8.533333333,-1.981845822,-3.34683195,1,0
1/13/2005,354.1,0,1,0,4,0,1,0,0,0,1,0,0,1,0,-23,0,0,0,0,1,1,0,0,0,0,0,0,0,28.253,307.4,6.05,364.39,1,0,3.9,1.146534678,-0.898233226,1,0
1/14/2005,345.8,0,1,1,5,0,1,0,0,0,0,0,0,0,1,-20.7,0,0,0,0,1,1,0,0,0,0,0,0,0,29.072,309.6,6.88,356.15,1,0,4.4,1.276970516,-4.139748913,1,0
1/15/2005,305.5,0,1,0,6,0,1,0,1,0,0,0,0,0,1,-2.7,0,0,0,0,1,1,0,0,0,0,0,0,0,29.606,316.4,8.77,321.94,0,1,4.566666667,3.326469061,0.775092416,0,1
1/16/2005,302.6,0,1,0,7,0,1,0,0,1,0,0,0,0,1,-6.8,0,0,0,0,1,1,0,0,0,0,0,0,0,29.913,307.7,9.59,315.92,0,1,5.533333333,3.089001278,-2.443447439,0,1
1/17/2005,338.7,0,1,0,1,0,1,1,0,0,0,0,0,1,0,-11.1,0,0,0,0,1,1,0,0,0,0,0,0,0,30.051,316.5,9,351.28,1,0,8.1,-0.202656,-4.38987984,1,0
1/18/2005,374.7,0,1,0,2,0,1,0,0,0,0,1,0,1,0,-23.4,0,0,0,0,1,1,0,0,0,0,0,0,0,29.238,324.6,4.45,386.3,1,0,8.066666667,-6.465186994,-6.442148356,1,0
1/19/2005,349.6,0,1,0,3,0,1,0,0,0,0,0,1,1,0,-13.1,0,0,0,0,1,1,0,0,0,0,0,0,0,28.022,317.3,7.81,360.69,1,0,4.9,1.66323696,-2.14759872,1,0
1/20/2005,328,0,1,0,4,0,1,0,0,0,1,0,0,1,0,-11.5,0,0,0,0,1,1,0,0,0,0,0,0,0,28.022,317.9,11.65,336.46,1,0,9.1,2.793292185,0.619163796,1,0
1/21/2005,341.6,0,1,1,5,0,1,0,0,0,0,0,0,0,1,-17.5,0,0,0,0,1,1,0,0,0,0,0,0,0,28.546,321.5,7.45,353.53,1,0,6.233333333,-0.493657271,2.27235513,1,0
1/22/2005,348.5,0,1,0,6,0,1,0,1,0,0,0,0,0,1,-25.6,0,0,0,0,1,1,0,0,0,0,0,0,0,30.716,315.8,4.09,356.02,0,1,1.433333333,5.710832049,5.613292074,0,1
1/23/2005,358.8,0,1,0,7,0,1,0,0,1,0,0,0,0,1,-27,0,0,0,0,1,1,0,0,0,0,0,0,0,28.967,320.9,4.19,373.86,0,1,3.5,-0.226255869,-2.436726438,0,1
1/24/2005,398.4,0,1,0,1,0,1,1,0,0,0,0,0,1,0,-28.5,0,0,0,0,1,1,0,0,0,0,0,0,0,28.474,338.8,3.74,410.81,1,0,6.230769231,-5.353761567,-7.94039028,1,0
1/25/2005,387.2,0,1,0,2,0,1,0,0,0,0,1,0,1,0,-28.9,0,0,0,0,1,1,0,0,0,0,0,0,0,28.96,319.9,4.59,401.97,1,0,4.166666667,-1.084272496,-3.647691325,1,0
1/26/2005,374.8,0,1,0,3,0,1,0,0,0,0,0,1,1,0,-28.1,0,0,0,0,1,1,0,0,0,0,0,0,0,30.306,314.8,3.93,383.22,1,0,2.966666667,0.712108387,-1.564815514,1,0
1/27/2005,374.8,0,1,0,4,0,1,0,0,0,1,0,0,1,0,-17.9,0,0,0,0,1,1,0,0,0,0,0,0,0,30.306,320.3,6.29,374.71,1,0,5.333333333,-0.854103296,-4.79593262,1,0
1/28/2005,356.7,0,1,1,5,0,1,0,0,0,0,0,0,0,1,-13.1,0,0,0,0,1,1,0,0,0,0,0,0,0,35.882,324.6,7.45,361.11,1,0,5.833333333,-0.021019955,-3.333892016,1,0
1/29/2005,332.2,0,1,0,6,0,1,0,1,0,0,0,0,0,1,-8.9,0,0,0,0,1,1,0,0,0,0,0,0,0,35.766,322.2,7.02,340.13,0,1,4.766666667,0.877831551,-2.106059898,0,1
1/30/2005,328.8,0,1,0,7,0,1,0,0,1,0,0,0,0,1,-9,0,0,0,0,1,1,0,0,0,0,0,0,0,32.746,318.3,7.19,339.57,0,1,4.133333333,2.091009665,0.354549534,0,1
1/31/2005,332.3,0,1,0,1,0,1,1,0,0,0,0,0,1,0,-14,0,0,0,0,1,1,0,0,0,0,0,0,0,30.01,317.1,9.23,344.55,1,0,5.1,3.167037179,-2.024760165,1,0
2/1/2005,324.4,0,1,0,2,0,1,0,0,0,0,1,0,1,0,-11.8,0,0,0,1,2,0,0,0,0,0,0,0,0,28.771,317.8,8.77,336.65,1,0,4.2,3.878384748,5.076261067,1,0
2/2/2005,332.1,0,1,0,3,0,1,0,0,0,0,0,1,1,0,-12.7,0,0,0,1,2,0,0,0,0,0,0,0,0,27.864,316.9,7.49,342.11,1,0,3.666666667,3.267106799,3.100046247,1,0
2/3/2005,317.4,0,1,0,4,0,1,0,0,0,1,0,0,1,0,-10.5,0,0,0,1,2,0,0,0,0,0,0,0,0,27.864,317.3,9.45,330.64,1,0,3,6.776499742,3.261474301,1,0
2/4/2005,316.3,0,1,1,5,0,1,0,0,0,0,0,0,0,1,-10.2,0,0,0,1,2,0,0,0,0,0,0,0,0,28.494,319.1,8.94,328.19,1,0,3.166666667,5.876667392,4.779408716,1,0
2/5/2005,314.5,0,1,0,6,0,1,0,1,0,0,0,0,0,1,-5.4,0,0,0,1,2,0,0,0,0,0,0,0,0,28.292,320.5,6.88,327.62,0,1,3.833333333,2.24779693,1.761161762,0,1
2/6/2005,322.5,0,1,0,7,0,1,0,0,1,0,0,0,0,1,-8.1,0,0,0,1,2,0,0,0,0,0,0,0,0,28.347,314.3,7.11,335.66,0,1,3.066666667,4.026181526,1.358963784,0,1
2/7/2005,353.4,0,1,0,1,0,1,1,0,0,0,0,0,1,0,-11.3,0,0,0,1,2,0,0,0,0,0,0,0,0,28.363,315.2,5.03,366.15,1,0,3.233333333,1.318907126,-0.504709589,1,0
2/8/2005,346.6,0,1,0,2,0,1,0,0,0,0,1,0,1,0,-5.6,0,0,0,1,2,0,0,0,0,0,0,0,0,28.033,314.4,6.87,354.67,1,0,3.333333333,3.197122831,0.296294246,1,0
2/9/2005,335.1,0,1,0,3,0,1,0,0,0,0,0,1,1,0,-8.2,0,0,0,1,2,0,0,0,0,0,0,0,0,26.766,305.9,9.03,347.79,1,0,6.266666667,1.541913653,-3.87827394,1,0
2/10/2005,329.4,0,1,0,4,0,1,0,0,0,1,0,0,1,0,-7.8,0,0,0,1,2,0,0,0,0,0,0,0,0,26.766,299,10.29,344.3,1,0,7.9,1.73725086,-0.222120031,1,0
2/11/2005,312.4,0,1,1,5,0,1,0,0,0,0,0,0,0,1,-6.3,0,0,0,1,2,0,0,0,0,0,0,0,0,27.928,300.6,7.03,331.78,1,0,2.3,5.775107072,7.60966859,1,0
2/12/2005,312.4,0,1,0,6,0,1,0,1,0,0,0,0,0,1,-3.7,0,0,0,1,2,0,0,0,0,0,0,0,0,27.26,301.9,10.87,326.17,0,1,9.866666667,1.219545895,0.803082646,0,1
2/13/2005,353,0,1,0,7,0,1,0,0,1,0,0,0,0,1,-8.6,0,0,0,1,2,0,0,0,0,0,0,0,0,27.204,300.9,5.26,360.64,0,1,8.711259259,-5.92361881,-5.390418552,0,1
2/14/2005,381.4,0,1,0,1,0,1,1,0,0,0,0,0,1,0,-22.7,0,0,0,1,2,0,0,0,0,0,0,0,0,27.311,302.7,5.26,395.08,1,0,8.711259259,-5.92361881,-5.390418552,1,0
2/15/2005,375.6,0,1,0,2,0,1,0,0,0,0,1,0,1,0,-23.7,0,0,0,1,2,0,0,0,0,0,0,0,0,27.588,313.5,5.07,394.26,1,0,5.666666667,-2.871342697,-5.307288991,1,0
2/16/2005,371.7,0,1,0,3,0,1,0,0,0,0,0,1,1,0,-26.5,0,0,0,1,2,0,0,0,0,0,0,0,0,27.561,306.8,4.23,384.74,1,0,3.666666667,-0.532549486,-4.491496066,1,0
2/17/2005,352.3,0,1,0,4,0,1,0,0,0,1,0,0,1,0,-25.6,0,0,0,1,2,0,0,0,0,0,0,0,0,27.561,308.7,5.23,369.99,1,0,2.7,2.810163071,-0.701294375,1,0
2/18/2005,347.7,0,1,1,5,0,1,0,0,0,0,0,0,0,1,-21.8,0,0,0,1,2,0,0,0,0,0,0,0,0,28.798,313.3,7.98,360.55,1,0,5.566666667,0.990085563,-2.208347135,1,0
2/19/2005,348.8,0,1,0,6,0,1,0,1,0,0,0,0,0,1,-18.2,0,0,0,1,2,0,0,0,0,0,0,0,0,32.093,304.4,4.61,356.35,0,1,6.433333333,-4.466695369,-4.990182131,0,1
2/20/2005,368.4,0,1,0,7,0,1,0,0,1,0,0,0,0,1,-28.1,0,0,0,1,2,0,0,0,0,0,0,0,0,34.236,308.4,3.19,383.64,0,1,5.933333333,-5.66796131,-8.871915166,0,1
2/21/2005,389.2,0,1,0,1,0,1,1,0,0,0,0,0,1,0,-28.3,0,0,0,1,2,0,0,0,0,0,0,0,0,33.287,320.5,3.03,402.72,1,0,5.3,-4.933893219,-6.11945923,1,0
2/22/2005,392.7,0,1,0,2,0,1,0,0,0,0,1,0,1,0,-28.6,0,0,0,1,2,0,0,0,0,0,0,0,0,32.36,324.5,3.45,408.54,1,0,6.933333333,-6.613400848,-10.55910112,1,0
2/23/2005,400.6,0,1,0,3,0,1,0,0,0,0,0,1,1,0,-27.9,0,0,0,1,2,0,0,0,0,0,0,0,0,34.823,325.6,2.37,411.04,1,0,5.733333333,-6.43883549,-9.353077442,1,0
2/24/2005,408.2,0,1,0,4,0,1,0,0,0,1,0,0,1,0,-21.1,0,0,0,1,2,0,0,0,0,0,0,0,0,34.823,329.7,2.13,418.76,1,0,5.5,-6.39076465,-8.036831589,1,0
2/25/2005,382.1,0,1,1,5,0,1,0,0,0,0,0,0,0,1,-19.5,0,0,0,1,2,0,0,0,0,0,0,0,0,44.557,331.6,2.13,398.9,1,0,5.133333333,-5.799614156,-7.630456548,1,0
2/26/2005,358.2,0,1,0,6,0,1,0,1,0,0,0,0,0,1,-10.1,0,0,0,1,2,0,0,0,0,0,0,0,0,48.42,329.7,4.66,377.55,0,1,4.033333333,-0.751830994,-6.079395942,0,1
2/27/2005,361.4,0,1,0,7,0,1,0,0,1,0,0,0,0,1,-6.4,0,0,0,1,2,0,0,0,0,0,0,0,0,69.582,337.4,2.97,370.35,0,1,7.5,-7.910395938,-10.57599727,0,1
2/28/2005,386.5,0,1,0,1,0,1,1,0,0,0,0,0,1,0,-9.3,0,0,0,1,2,0,0,0,0,0,0,0,0,61.452,342.3,2.83,396.96,1,0,3.7,-2.236577241,-6.904421249,1,0
3/1/2005,370.9,0,1,0,2,0,1,0,0,0,0,1,0,1,0,-2.9,0,0,0,0,3,0,0,0,1,0,0,0,0,68.899,336,4.76,382.47,1,0,5.233333333,-2.645013933,-6.440080336,1,0
3/2/2005,388.9,0,1,0,3,0,1,0,0,0,0,0,1,1,0,-14.8,0,0,0,0,3,0,0,0,1,0,0,0,0,79.418,316.2,3.17,397.63,1,0,5.566666667,-5.163698948,-7.496422528,1,0
3/3/2005,379.9,0,1,0,4,0,1,0,0,0,1,0,0,1,0,-15.8,0,0,0,0,3,0,0,0,1,0,0,0,0,79.418,319.6,3.26,398.85,1,0,7.533333333,-7.551705874,-12.02411997,1,0
3/4/2005,361.9,0,1,1,5,0,1,0,0,0,0,0,0,0,1,-7.6,0,0,0,0,3,0,0,0,1,0,0,0,0,83.143,330.5,5.62,382.16,1,0,4.666666667,-0.693711626,-8.938703149,1,0
3/5/2005,355.9,0,1,0,6,0,1,0,1,0,0,0,0,0,1,-0.4,0,0,0,0,3,0,0,0,1,0,0,0,0,56.979,343.4,5.65,363.84,0,1,6.3,-2.93445013,-8.316953386,0,1
3/6/2005,350,0,1,0,7,0,1,0,0,1,0,0,0,0,1,-1.8,0,0,0,0,3,0,0,0,1,0,0,0,0,58.645,339.8,3.71,364.61,0,1,5.7,-4.665883855,-8.53663532,0,1
3/7/2005,369.1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,-3.8,0,0,0,0,3,0,0,0,1,0,0,0,0,71.6,344,5.74,382.34,1,0,3.166666667,2.269241608,-4.073815394,1,0
3/8/2005,362.5,0,1,0,2,0,1,0,0,0,0,1,0,1,0,-1.1,0,0,0,0,3,0,0,0,1,0,0,0,0,107.397,335.3,7.13,368.69,1,0,3.466666667,3.229248038,0.033907697,1,0
3/9/2005,340.3,0,1,0,3,0,1,0,0,0,0,0,1,1,0,-1.8,0,0,0,0,3,0,0,0,1,0,0,0,0,64.356,321.7,6.87,355.24,1,0,3.333333333,3.197122831,0.767726414,1,0
3/10/2005,328.3,0,1,0,4,0,1,0,0,0,1,0,0,1,0,-3.4,0,0,0,0,3,0,0,0,1,0,0,0,0,64.356,307.6,6.58,339.59,1,0,2.433333333,4.947933497,3.956944522,1,0
3/11/2005,335.9,0,1,1,5,0,1,0,0,0,0,0,0,0,1,-1.5,0,0,0,0,3,0,0,0,1,0,0,0,0,72.352,317.2,8.26,346.98,1,0,7.233333333,-0.456107317,-4.66629382,1,0
3/12/2005,320.5,0,1,0,6,0,1,0,1,0,0,0,0,0,1,-4.4,0,0,0,0,3,0,0,0,1,0,0,0,0,39.432,310.4,6.59,336.87,0,1,7.038461538,-2.514451755,-5.414596938,0,1
3/13/2005,327,0,1,0,7,0,1,0,0,1,0,0,0,0,1,-3,0,0,0,0,3,0,0,0,1,0,0,0,0,46.023,323.9,6.11,334.75,0,1,4.3,0.509890546,-4.367452029,0,1
3/14/2005,338.5,0,1,0,1,0,1,1,0,0,0,0,0,1,0,-7.2,0,0,0,0,3,0,0,0,1,0,0,0,0,70.478,318.5,7,352.74,1,0,4.133333333,1.86347351,-2.567493722,1,0
3/15/2005,315,0,1,0,2,0,1,0,0,0,0,1,0,1,0,-1.3,0,0,0,0,3,0,0,0,1,0,0,0,0,39.599,326,10.19,330.87,1,0,6.1,3.235814334,-2.74486012,1,0
3/16/2005,273,0,1,0,3,0,1,0,0,0,0,0,1,1,0,-4.1,0,0,0,0,3,0,0,0,1,0,0,0,0,36.07,318,15.11,315.74,1,0,8.866666667,7.812614755,2.636224602,1,0
3/17/2005,247.7,0,1,0,4,1,0,0,0,0,1,0,0,1,0,14,0,0,0,0,3,0,0,0,1,0,0,0,0,36.07,316.1,13.69,305.2,1,0,6.333333333,7.600673962,5.132208471,1,0
3/18/2005,234.4,0,1,1,5,1,0,0,0,0,0,0,0,0,1,23.2,0,0,0,0,3,0,0,0,1,0,0,0,0,41.539,313.3,12.99,299.75,1,0,4.166666667,8.993442709,5.798167138,1,0
3/19/2005,221.9,0,1,0,6,1,0,0,1,0,0,0,0,0,1,26.3,0,0,0,0,3,0,0,0,1,0,0,0,0,31.471,301.5,14.55,289.09,0,1,1.4,15.67274837,10.56692229,0,1
3/20/2005,242.5,0,1,0,7,1,0,0,0,1,0,0,0,0,1,20.9,0,0,0,0,3,0,0,0,1,0,0,0,0,30.393,304.7,11.63,296.58,0,1,4.066666667,7.50184323,3.75924995,0,1
3/21/2005,261.4,0,1,0,1,1,0,1,0,0,0,0,0,1,0,7.4,0,0,0,0,3,0,0,0,1,0,0,0,0,27.824,314,13.92,304.86,1,0,5.766666667,8.401988896,0.340166949,1,0
3/22/2005,250.9,0,1,0,2,0,1,0,0,0,0,1,0,1,0,-8.3,0,0,0,0,3,0,0,0,1,0,0,0,0,26.92,294,13.19,290.99,1,0,5.566666667,7.655619304,7.173722107,1,0
3/23/2005,237.1,0,1,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,25.856,296,15.23,286.2,1,0,5.066666667,10.72968276,3.774125045,1,0
3/24/2005,236.1,0,1,0,4,1,0,0,0,0,1,0,0,1,0,13.7,0,0,0,0,3,0,0,0,1,0,0,0,0,25.856,290.7,14.04,283.33,1,0,4.966666667,9.342758154,4.942378073,1,0
3/25/2005,221.4,0,1,1,5,1,0,0,0,0,0,0,0,0,1,20.7,0,0,0,0,3,0,0,0,1,0,0,0,0,27.044,291.8,12.89,282.51,0,1,3.133333333,10.38415037,6.324318587,1,0
3/26/2005,224.5,0,1,0,6,1,0,0,1,0,0,0,0,0,1,21.5,0,0,0,0,3,0,0,0,1,0,0,0,0,27.138,292.6,13.62,281.14,0,1,3.133333333,11.20511358,4.652402635,0,1
3/27/2005,253.8,0,1,0,7,1,0,0,0,1,0,0,0,0,1,15.8,0,0,0,0,3,0,0,0,1,0,0,0,0,28.369,321.2,8.91,311.38,0,1,3,6.175196552,6.097249842,0,1
3/28/2005,250.5,0,1,0,1,1,0,1,0,0,0,0,0,0,1,18.4,0,0,0,0,3,0,0,0,1,0,0,0,0,27.565,317.3,10.96,308.47,0,1,1.440444445,12.1733605,9.470811095,1,0
3/29/2005,291.3,0,1,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,26.746,317.9,8.37,318.03,1,0,5.066666667,2.132362773,1.32610293,1,0
3/30/2005,308.8,0,1,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,26.746,336.2,9.52,334.74,1,0,3.333333333,6.219611331,3.489867001,1,0
3/31/2005,287.3,0,1,0,4,0,1,0,0,0,1,0,0,1,0,-11.7,0,0,0,0,3,0,0,0,1,0,0,0,0,26.746,326.6,10.05,329,1,0,3.333333333,6.824109031,5.056238399,1,0
4/1/2005,251.1,0,1,1,5,1,0,0,0,0,0,0,0,0,1,16.7,1,0,0,0,4,0,0,0,0,0,0,0,0,26.746,321.2,11.88,311.56,1,0,3.333333333,8.911336938,5.489651844,1,0
4/2/2005,212.4,0,1,0,6,1,0,0,1,0,0,0,0,0,1,32.9,1,0,0,0,4,0,0,0,0,0,0,0,0,29.486,298.8,17.27,289.29,0,1,6.066666667,12.49836943,2.319238165,0,1
4/3/2005,218.7,0,1,0,7,1,0,0,0,1,0,0,0,0,1,25.2,1,0,0,0,4,0,0,0,0,0,0,0,0,29.084,290.2,16.53,281.85,0,1,5.366666667,12.09628443,1.97230318,0,1
4/4/2005,260.7,0,1,0,1,1,0,1,0,0,0,0,0,1,0,15.4,1,0,0,0,4,0,0,0,0,0,0,0,0,29.591,315.8,9.93,313.53,1,0,3.6,6.22278942,6.567128644,1,0
4/5/2005,279.8,0,1,0,2,1,0,0,0,0,0,1,0,1,0,10.1,1,0,0,0,4,0,0,0,0,0,0,0,0,29.162,334.8,10.43,325.74,1,0,6,3.653050533,-3.268686034,1,0
4/6/2005,287.2,0,1,0,3,1,0,0,0,0,0,0,1,1,0,6.1,1,0,0,0,4,0,0,0,0,0,0,0,0,27.589,326.6,10.31,322.4,1,0,8.5,1.312530525,-2.285884916,1,0
4/7/2005,301.7,0,1,0,4,1,0,0,0,0,1,0,0,1,0,3,1,0,0,0,4,0,0,0,0,0,0,0,0,27.589,332.9,9.93,328.08,1,0,8.233333333,0.981308978,-3.10372269,1,0
4/8/2005,334.9,0,1,1,5,1,0,0,0,0,0,0,0,0,1,0.9,1,0,0,0,4,0,0,0,0,0,0,0,0,30.205,335,6.08,344.96,1,0,6.533333333,-2.642467035,-3.60458415,1,0
4/9/2005,303.3,0,1,0,6,1,0,0,1,0,0,0,0,0,1,7.1,1,0,0,0,4,0,0,0,0,0,0,0,0,29.842,313.9,8.44,326.47,0,1,7.033333333,-0.021722376,-10.68834822,0,1
4/10/2005,253.2,0,1,0,7,1,0,0,0,1,0,0,0,0,1,13.6,1,0,0,0,4,0,0,0,0,0,0,0,0,30.088,317,13.13,308.47,0,1,4.966666667,8.207310365,0.741637173,0,1
4/11/2005,258.5,0,1,0,1,1,0,1,0,0,0,0,0,1,0,14.7,1,0,0,0,4,0,0,0,0,0,0,0,0,31.799,313.4,14.13,312.11,1,0,3.833333333,10.78353477,3.056239227,1,0
4/12/2005,257.4,0,1,0,2,1,0,0,0,0,0,1,0,1,0,15.5,1,0,0,0,4,0,0,0,0,0,0,0,0,32.717,322.1,12.59,311.11,1,0,5.4,7.060529198,0.625439186,1,0
4/13/2005,269.8,0,1,0,3,1,0,0,0,0,0,0,1,1,0,13.1,1,0,0,0,4,0,0,0,0,0,0,0,0,30.563,318.4,10.62,316.26,1,0,4,6.396200745,2.798308323,1,0
4/14/2005,279.6,0,1,0,4,1,0,0,0,0,1,0,0,1,0,10.5,1,0,0,0,4,0,0,0,0,0,0,0,0,30.563,305,10.43,310.68,1,0,3.2,7.495633874,3.356024012,1,0
4/15/2005,302.2,0,1,1,5,1,0,0,0,0,0,0,0,0,1,3.6,1,0,0,0,4,0,0,0,0,0,0,0,0,30.274,310.1,8.16,322.55,1,0,3.9,3.640442353,4.63E-05,1,0
4/16/2005,282.2,0,1,0,6,1,0,0,1,0,0,0,0,0,1,9.3,1,0,0,0,4,0,0,0,0,0,0,0,0,30.322,312,8.62,312.6,0,1,3.3,5.256637133,0.864127672,0,1
4/17/2005,269.4,0,1,0,7,1,0,0,0,1,0,0,0,0,1,7.9,1,0,0,0,4,0,0,0,0,0,0,0,0,30.914,302.7,11.71,302.86,0,1,5.133333333,6.241212006,-3.968771764,0,1
4/18/2005,277.7,0,1,0,1,1,0,1,0,0,0,0,0,1,0,9.3,1,0,0,0,4,0,0,0,0,0,0,0,0,32.281,304.8,11.51,313.18,1,0,6.2,4.860766627,1.277346339,1,0
4/19/2005,264.6,0,1,0,2,1,0,0,0,0,0,1,0,1,0,5.4,1,0,0,0,4,0,0,0,0,0,0,0,0,33.121,301.6,12.79,301.79,1,0,3.933333333,9.066830441,0.244360712,1,0
4/20/2005,290.2,0,1,0,3,1,0,0,0,0,0,0,1,1,0,2.4,1,0,0,0,4,0,0,0,0,0,0,0,0,31.369,322.6,9.55,316.5,1,0,3.433333333,6.073365981,1.576024833,1,0
4/21/2005,254.5,0,1,0,4,1,0,0,0,0,1,0,0,1,0,9,1,0,0,0,4,0,0,0,0,0,0,0,0,31.369,312.5,12.36,302.75,1,0,3.2,9.67655663,3.017020475,1,0
4/22/2005,233.8,0,1,1,5,1,0,0,0,0,0,0,0,0,1,16.6,1,0,0,0,4,0,0,0,0,0,0,0,0,31.369,296.4,15.69,286.27,1,0,5.733333333,10.71184321,-2.005239119,1,0
4/23/2005,234.6,0,1,0,6,1,0,0,1,0,0,0,0,0,1,22,1,0,0,0,4,0,0,0,0,0,0,0,0,34.692,307.6,12.28,295.43,0,1,4.266666667,8.0086054,3.666471203,0,1
4/24/2005,224.8,0,1,0,7,1,0,0,0,1,0,0,0,0,1,25.7,1,0,0,0,4,0,0,0,0,0,0,0,0,35.334,306.5,14.22,293.99,0,1,4.7,9.852728032,3.007972069,0,1
4/25/2005,248.7,0,1,0,1,1,0,1,0,0,0,0,0,1,0,17,1,0,0,0,4,0,0,0,0,0,0,0,0,34.399,300.7,10.21,293.53,1,0,2.533333333,8.580166438,7.940828979,1,0
4/26/2005,252.1,0,1,0,2,1,0,0,0,0,0,1,0,1,0,21.4,1,0,0,0,4,0,0,0,0,0,0,0,0,33.33,312.1,11.21,304.94,1,0,4.4,6.535803505,2.086644572,1,0
4/27/2005,237.6,0,1,0,3,1,0,0,0,0,0,0,1,1,0,27.8,1,0,0,0,4,0,0,0,0,0,0,0,0,30.742,315.6,12.11,306.6,1,0,5.3,6.558924613,1.626801248,1,0
4/28/2005,261.3,0,1,0,4,1,0,0,0,0,1,0,0,1,0,36.1,1,0,0,0,4,0,0,0,0,0,0,0,0,30.742,323.1,12.41,313.78,1,0,9.133333333,3.848558068,0.549730496,1,0
4/29/2005,232.7,0,1,1,5,1,0,0,0,0,0,0,0,0,1,38,1,0,0,0,4,0,0,0,0,0,0,0,0,31.475,304.1,15.85,294.61,1,0,2.8,14.20068608,8.716182639,1,0
4/30/2005,204.8,0,1,0,6,1,0,0,1,0,0,0,0,0,1,40.5,1,0,0,0,4,0,0,0,0,0,0,0,0,32.484,278.6,17.23,268.23,0,1,3.133333333,15.26494537,9.585679299,0,1
5/1/2005,194,1,0,0,7,1,0,0,0,1,0,0,0,0,1,43.1,0,0,0,0,5,0,0,0,0,1,0,0,0,31.126,263.6,20.01,255.04,0,1,3.7,17.8285337,12.57672255,0,1
5/2/2005,181.5,1,0,0,1,1,0,1,0,0,0,0,0,0,1,44.2,0,0,0,0,5,0,0,0,0,1,0,0,0,29.969,265.5,17.83,255.75,0,1,5.933333333,13.32227531,6.918691417,1,0
5/3/2005,202.2,1,0,0,2,1,0,0,0,0,0,1,0,1,0,30.7,0,0,0,0,5,0,0,0,0,1,0,0,0,27.348,270.8,17.83,273.13,1,0,5.933333333,13.32227531,6.918691417,1,0
5/4/2005,227.9,1,0,0,3,1,0,0,0,0,0,0,1,1,0,14.7,0,0,0,0,5,0,0,0,0,1,0,0,0,25.265,289,10.04,277.18,1,0,5.266666667,3.979060704,5.622232354,1,0
5/5/2005,231.3,1,0,0,4,1,0,0,0,0,1,0,0,1,0,10.5,0,0,0,0,5,0,0,0,0,1,0,0,0,25.265,283,13.87,274.48,1,0,5.5,8.589720513,-0.678444498,1,0
5/6/2005,219.8,1,0,1,5,1,0,0,0,0,0,0,0,0,1,14.8,0,0,0,0,5,0,0,0,0,1,0,0,0,25.265,280,13.48,270.82,1,0,5.166666667,8.430882313,5.611475366,1,0
